Genes,C3_a,C3_b,C3_c,C3_d
GENE413,759.077881399931,1003.51620129739,860.017048152351,988.884771123475
GENE414,1064.54277575795,915.11132647168,1024.59168058293,791.045251731311
GENE415,857.110498442314,719.534713965505,721.876728609466,1016.7496481911
GENE416,872.073299361383,1156.9483111461,1001.00635659078,883.51747405086
GENE417,938.297545212341,917.749888448507,1043.10895539863,849.200560147703
GENE418,865.405529710818,951.136449594201,1076.28777265368,960.129978311561
GENE419,969.629742504609,849.773348136127,888.106287248217,955.983932650248
GENE420,978.725388047132,786.44020563762,982.169191267977,858.140722877475
GENE421,1072.4909252854,809.06137583495,841.738669849189,970.470533902986
GENE422,945.879808593818,974.393031122513,808.338174078393,886.041466586759
GENE423,1155.32588432495,882.294912149869,867.745744611503,899.411245948516
GENE424,805.255296874618,865.735359051798,831.211479712466,737.021636588901
GENE425,952.634875103271,874.691416179925,1114.07457566362,986.373315491525
GENE426,788.358758081901,729.072851231704,867.491862653486,741.49862017436
GENE427,938.881122452037,880.299757230685,865.762972918685,740.198443819396
GENE428,930.653893342479,779.13225253991,819.857802757807,983.977921474916
GENE429,864.058332351295,779.155441880514,772.475735979669,1029.94935108285
GENE430,956.695510767392,1054.95383062989,1043.93804882866,821.525817696853
GENE431,757.262325920432,886.732494766484,859.639378191299,995.835803414899
GENE432,961.270025869104,755.17215653635,789.552604422205,975.480458732163
GENE433,822.619836099879,1024.69038651955,798.889767593816,759.562858413469
GENE434,844.883726114564,1007.50313548602,760.412366798671,700.228799749845
GENE435,747.693937947405,856.031173691926,1009.95573259544,986.80251879228
GENE436,940.721242626104,869.226804338991,991.612852678094,874.857778550436
GENE437,804.856617505242,800.593930725115,815.416287239703,825.322296601414
GENE438,753.711875150634,933.165357267336,926.401519599094,688.354343392904
GENE439,806.978406738413,931.576414351472,837.121702267155,854.626332340829
GENE440,851.857446151824,1064.08466056929,855.160281155107,716.565107676112
GENE441,957.700833784479,936.476503809471,879.023539180175,1099.66676275469
GENE442,859.025870850058,840.815866916383,693.657473103244,896.638643074773
GENE443,792.091015596126,982.493879166648,980.640970650399,935.360750731477
GENE444,989.180771286726,973.127922685742,1007.74507931171,766.588187486284
GENE445,980.094043420916,733.76953221914,820.676257854467,681.135123113735
GENE446,857.190678908844,905.792535433071,907.557143452777,864.436388964839
GENE447,770.447761909941,880.269186076097,864.036616666657,761.375606421969
GENE448,886.669949286131,913.95173519766,802.185536731452,820.449895797665
GENE449,796.252165758572,765.093068131351,906.146610726298,993.272418545212
GENE450,905.292453738421,815.729744812499,945.002778400795,1102.8906030418
GENE451,661.723144822311,944.590425266898,945.902974214573,924.365614118788
GENE452,1121.76018077274,920.483213007737,687.431802107779,952.152686132556
GENE453,730.508944284826,1126.95299210695,959.136112390432,764.910444666549
GENE454,1009.33628537098,683.536079897749,760.763153183397,825.89724802154
GENE455,990.287230146353,884.464760645164,1058.4087818973,958.761437360445
GENE456,795.617108947028,733.953186527563,899.177839563052,853.120388296402
GENE457,1023.59106153388,827.901955537032,967.114995866397,1013.26034158504
GENE458,869.014701567747,944.193333421274,980.013831332918,1099.08213075674
GENE459,985.883634704477,1005.51178716903,838.997655980655,1006.313408092
GENE460,644.154780473095,823.731542033222,916.477383065811,1029.14276054947
GENE461,1144.54712953191,891.750711688553,704.709457984521,823.086174736922
GENE462,938.073580371361,1020.26484449472,914.452780427187,810.116253249358
GENE463,894.718278295168,986.939876784723,996.570017031337,834.915117421537
GENE464,1064.85228328913,738.213880404716,861.916415710845,1026.9275512914
GENE465,653.802776631838,1103.81411604978,951.489102219546,736.728536004459
GENE466,928.421465245338,799.204262686784,899.191182098011,909.129606210555
GENE467,852.073102211126,1048.84592533196,952.348829282078,989.757718078926
GENE468,986.248308313805,798.017946822685,937.887454195547,848.765366271424
GENE469,860.937526863859,817.532137603517,776.693928051779,878.066910392701
GENE470,742.68170098336,1034.38152770004,834.408557274977,832.881356907907
GENE471,838.074516490599,812.289197698078,1000.41055904526,978.549591182717
GENE472,844.173776930666,881.625774032086,896.772226239381,939.518414835525
GENE473,884.759386806727,983.900116450699,777.031660618877,817.136244619529
GENE474,730.240014351768,993.49055487754,859.770113067042,949.319326783223
GENE475,832.544429726584,761.717241988291,832.335786425621,954.616689994026
GENE476,838.559089674436,986.815661423846,869.948938099368,1015.10062428896
GENE477,838.818154716483,800.875237807714,689.781517013042,717.366495020832
GENE478,882.999245492045,823.731027952537,1032.23896777007,760.524787210765
GENE479,872.129976780538,940.658530550031,922.531009387328,989.042755798445
GENE480,809.835572014206,983.135183807495,935.055846907767,1057.92002567582
GENE481,940.928552394237,900.397376441233,1065.4724417197,800.984505570972
GENE482,954.350916242518,696.997767003946,872.549975661561,825.619492121975
GENE483,984.280309089478,700.210093247149,917.190692165556,806.275390815799
GENE484,978.789472553448,923.295425553073,1004.19160075639,1033.72747976389
GENE485,848.00139800952,852.340251386414,844.175909808593,1061.33496085408
GENE486,914.34583358256,840.251713825839,816.19802603043,949.07946359244
GENE487,787.828219569819,785.066417117079,1008.4040135281,923.557065817295
GENE488,867.260926749933,978.571208423067,902.487031897434,706.068850504705
GENE489,953.610730035175,771.907093188391,861.695655885147,887.651084946811
GENE490,981.485696353186,924.315765208613,909.601491411822,749.469919805737
GENE491,1091.61449039371,981.318421310671,1055.33025276471,981.126230959331
GENE492,843.792982136119,897.593063211993,1034.06585291409,945.547167120945
GENE493,1025.76071098576,875.941846388566,676.312079459802,656.445771928854
GENE494,771.462952057152,796.370678157347,1161.07895749682,757.804923209812
GENE495,881.125570030693,648.397382396214,978.943072823897,791.083972276057
GENE496,800.412175302894,955.930491769047,946.586344530522,1090.01657117119
GENE497,820.342481490221,1051.36507784069,900.148085766851,907.654009971996
GENE498,840.396953480845,869.195854195852,846.158376346013,1075.71819033606
GENE499,908.90027983437,854.724481339128,1037.29638154039,884.574794982777
GENE500,1033.79007237848,689.090120979375,764.322013553003,1017.82026528997
GENE501,956.977967660412,961.149300376935,871.057359235025,819.477892986629
GENE502,765.261510288476,1014.15005001637,1017.87168213639,1112.44070435357
GENE503,753.553403969,1042.51647753231,703.586666158487,1080.91460456767
GENE504,738.601158217078,1179.55296961725,977.808135875756,775.977224835245
GENE505,892.903751944691,996.425507041452,987.82854048807,1020.57251714127
GENE506,865.833025703105,890.968715180542,805.212054046106,903.54309753979
GENE507,860.742478745799,738.63646137659,1175.89634633514,793.014907665907
GENE508,840.501535334551,956.95670536224,959.593659348129,912.540123324868
GENE509,806.654233763107,888.678086650723,956.484008322151,953.761800581756
GENE510,974.682686380053,724.754775888091,974.152088701645,1106.41688527656
GENE511,829.510368117223,679.089732264698,978.110976173664,928.706751677585
GENE512,945.195432993953,922.016005592417,1040.05393505712,936.937510892035
GENE513,882.129803143886,848.762843740033,895.289386520136,952.220310713069
GENE514,918.469834206298,757.509575048034,791.180784060789,795.724238038051
GENE515,965.257393475863,892.659274310646,861.693131401304,789.383759173993
GENE516,1055.80393585057,1038.06503530311,628.663868292317,795.047025271687
GENE517,1017.53742402065,923.986132237281,948.009976294328,915.198163309411
GENE518,735.807440284131,795.415132335734,904.481361119062,712.300054062836
GENE519,960.881575418114,784.404461279443,814.466767423056,803.593944069115
GENE520,761.143005132422,816.416643445779,897.047446294753,849.397975943187
GENE521,988.604279175384,616.174064667208,1067.79509013012,925.953188790058
GENE522,970.302456700864,909.849261202411,805.213234699705,891.934674512448
GENE523,744.45048804907,829.127884944986,966.766904086741,776.134129159735
GENE524,809.261328142765,902.741843939959,937.107191430845,880.473132474468
GENE525,761.238854429362,885.255068901549,786.695169353004,910.47811214669
GENE526,994.887731182886,1046.04612997055,950.492601061784,809.998197986833
GENE527,818.121001731842,794.896331658468,904.620766091155,806.939135889961
GENE528,947.211296859443,1033.10932482886,946.288820471633,889.982851452158
GENE529,717.657229803448,1085.83366384406,868.565277180788,919.674275905369
GENE530,790.277262198788,858.319617973936,1061.48337866986,842.788194354333
GENE531,734.766078642919,921.040171684837,926.425444828344,708.268679951874
GENE532,913.671217670377,1021.86079603724,751.236414575052,896.48802612713
GENE533,892.513824196366,742.30159630313,1066.62731260973,792.651934256601
GENE534,1009.648177688,898.047294038336,630.917419751076,856.184706161592
GENE535,820.809282691736,1010.09630348611,934.925507923347,1041.932415674
GENE536,899.978337120066,997.892601128625,1160.13812795211,749.955698152098
GENE537,652.534072946986,907.678868800943,831.907826461317,948.856647220873
GENE538,1171.94180831281,1078.47378195153,727.517437842462,913.947865027064
GENE539,1060.08428882386,836.593901443301,932.288289950336,823.437159718799
GENE540,1005.27807871413,938.731230882325,834.126672835451,991.905862038021
GENE541,995.830317834665,1025.94875310707,924.083468183011,782.416740358194
GENE542,815.436887278587,697.380628899087,987.193359224913,981.318183036797
GENE543,893.650367355073,805.811894390298,895.592328372849,1061.98937952181
GENE544,927.211157800314,1053.58043645862,910.505128967332,875.829386904468
GENE545,1021.82747309924,1111.28483961521,820.18216292531,1000.62218112781
GENE546,932.971787050782,675.467030239516,1095.1962288183,913.065353729713
GENE547,968.524535350076,734.464563915945,985.012788060692,672.954268954183
GENE548,1119.58239215865,877.967269717497,854.104155076095,1013.27254783841
GENE549,891.495922904057,1019.7477251498,1069.34229905714,811.783742632041
GENE550,903.735155693348,975.022205247021,1027.82631014633,650.042826150627
GENE551,1160.55006457742,876.930155267027,922.020082256607,1106.56602353509
GENE552,1014.89299149279,912.194307957151,854.278503453401,753.554769611238
GENE553,805.747603666247,919.596468594291,916.16071904287,961.255366692593
GENE554,886.502687186674,805.984542547362,852.431587256902,1061.70132617258
GENE555,893.484587609234,956.496413700393,900.217334813556,899.579627694173
GENE556,745.655828545523,896.383094570493,842.543451103364,833.978235764275
GENE557,898.591343463146,751.201830419297,1069.51387066986,592.377611798743
GENE558,815.769004599992,973.572493899725,835.444422727971,705.977677053254
GENE559,807.747906165568,934.774816464731,860.422972204288,816.625741940647
GENE560,1092.9296493804,936.695564290701,1020.72196761556,819.8526380214
GENE561,869.379577134998,837.36215810418,751.020029680898,703.07871465519
GENE562,974.522412498768,918.126102348968,1004.68808506605,913.530256185375
GENE563,863.464494845745,814.23398927095,746.054709039754,908.896785948091
GENE564,772.069518820792,968.360885425055,807.754996126023,856.68005001584
GENE565,836.356611777337,1051.61954130192,695.448507408954,943.875307328213
GENE566,804.400839645878,958.503874635961,821.371104420335,537.842548789922
GENE567,876.677725568862,1091.30800554543,1180.23681996612,1109.92828064841
GENE568,1049.92312150957,1019.84996813684,935.970875287627,786.550852572853
GENE569,677.822133980245,695.224522792535,909.10573654893,810.909259612517
GENE570,823.786942415937,942.990261397392,966.429489257223,1043.54545047818
GENE571,762.57560451067,853.074796541516,1031.42789151033,1190.5507391358
GENE572,1083.37211463344,1065.17719282318,1070.96633953891,1100.71039868573
GENE573,974.28575779545,954.765130251608,962.187068282517,785.257226604161
GENE574,1121.47764774363,1013.46203459034,1051.32215557694,773.525027122797
GENE575,1163.3148349163,1050.91470493234,934.88391244071,895.751783229489
GENE576,864.366783054799,781.394985398844,707.502299020373,1064.04000329363
GENE577,905.092174228719,986.282835523514,863.413780253632,742.422992049933
GENE578,1169.49264359192,785.123194653598,842.20377438793,855.262097507667
GENE579,968.844157244872,971.080404236823,639.178385325075,917.864077501078
GENE580,973.75154602077,1069.75195258419,872.753408456107,775.986822536936
GENE581,1031.69178842345,894.071348517814,855.637637147641,883.598214028222
GENE582,901.689859244407,838.918960429379,733.079867616363,995.162086114314
GENE583,1039.26479391201,730.344570640157,967.860512837205,765.522789347046
GENE584,819.090017420346,871.777646593759,792.837724989312,818.687206046572
GENE585,779.912660223476,676.926295802141,810.440299683693,1106.8084646208
GENE586,856.080703491158,906.626564406562,851.927628397114,871.036315366469
GENE587,830.78166013584,1116.19582070412,1061.4449028205,1024.90711856369
GENE588,1119.54991615104,1033.25380282269,848.65649037529,863.414893014443
GENE589,881.124733329253,808.092963476317,856.882073020428,915.51333666778
GENE590,927.066938000688,690.689579332554,811.877097549244,1140.749303048
GENE591,886.546381506477,1052.62408755582,811.252608293098,862.742210511641
GENE592,737.284212707138,939.457844608199,896.699548214599,852.864742266919
GENE593,1008.50483595595,1036.96910941073,1019.90890431232,795.485561626842
GENE594,812.972483646035,854.390276143463,1046.28377618633,926.95801520198
GENE595,933.42819359276,958.36743837578,950.412938785561,913.438668479403
GENE596,807.336711715193,810.375422778159,737.18257354671,898.300061319618
GENE597,825.900185656128,1094.13538940917,890.850538343897,736.320647351921
GENE598,938.342776681593,1090.69038576173,1016.19034657677,1003.69938094618
GENE599,865.462106037185,802.067053180097,701.940416965792,971.414306123079
GENE600,949.227229765409,890.773818452031,1069.4662009413,730.755676049149
GENE601,890.170086529048,848.209914816067,990.393264114461,922.146355580553
GENE602,980.187087383168,789.888577683619,973.44397997177,977.593798219143
GENE603,987.874270471218,806.633844136817,684.007836707399,901.514498792008
GENE604,896.974862253825,894.476091926711,881.500151960465,873.763864887976
GENE605,1030.53328357779,1116.43334046965,701.379966206255,708.072883455217
GENE606,977.799358647795,1059.68673635361,1078.96345515777,859.692719400742
GENE607,785.144003610275,1041.78755447713,1007.51445020378,735.43235474614
GENE608,1036.99644729597,883.794997746857,885.781891585094,737.118705124765
GENE609,1099.99150088482,832.413810189695,941.72096911654,1072.26698676968
GENE610,895.675041335148,1053.54107653809,630.034875428228,894.650887757631
GENE611,915.757777441072,751.225219524927,1061.66411914378,927.716679586142
GENE612,1066.89865246865,1043.73717979089,1068.86314839765,844.530298515615
GENE613,917.434567949109,1127.59267273437,978.947036370039,670.00090175973
GENE614,928.436952682768,738.02680219143,975.539393095053,848.664092122343
GENE615,966.744144989749,861.708242529435,860.450619038563,792.743410618567
GENE616,876.629906576963,992.198299501279,827.336809713688,978.954898432961
GENE617,760.464458523356,809.551217877627,979.176954605627,975.429258529784
GENE618,908.369603437448,945.961174786578,1038.02460656068,842.299805635988
GENE619,953.51835072508,1152.90068088075,904.083384411728,948.948995583206
GENE620,1010.15217675985,887.77883949179,895.785779481087,1195.48046830779
GENE621,1012.58020446415,981.145163736611,973.179931203473,923.251947325514
GENE622,989.07916443294,792.116961949077,1141.0063525583,915.500542995934
GENE623,791.843626673255,1058.78595359614,935.416346441779,870.547713952908
GENE624,887.036463809382,846.98879830078,737.484361185476,733.325285863011
GENE625,894.124847684639,897.604695591252,961.609320236119,793.208064079139
GENE626,991.862328613499,1099.86014210039,1069.61206073146,1042.62981115227
GENE627,901.129164627632,832.226259106721,909.628133770845,864.358018878802
GENE628,936.950567286622,864.974054376729,786.480112475142,1027.52208808298
GENE629,785.611202530333,950.29717654906,879.991017734047,911.637477532699
GENE630,913.455782040398,1116.50755017399,885.852476834297,1093.89343727661
GENE631,883.237886193625,787.493701921526,965.829591710016,896.591079693666
GENE632,1094.71961057421,1129.99422091565,1031.24594709025,866.149163504992
GENE633,884.792615154054,805.676841977297,797.366074185243,1026.39539249413
GENE634,790.215222665319,678.178854559509,757.090867037063,683.341353674228
GENE635,898.40438162586,1037.95897027542,900.083293693215,1158.6024195951
GENE636,930.041309340756,680.313470512892,1007.01235576084,926.429309342296
GENE637,952.410291440302,1019.21103906022,955.669525353218,984.648529236048
GENE638,1080.26946978975,946.798584902602,857.049801758449,763.098413328549
GENE639,824.459851696628,748.868813334576,777.323093288039,1052.32382201701
GENE640,868.466182976884,1015.26264615116,993.125259067415,979.2115379548
GENE641,971.194218459116,754.658249794858,981.346519865112,760.692702578318
GENE642,738.136573760442,881.314962684899,977.470579615073,1001.31463004053
GENE643,897.072204622806,861.666032598634,958.073064137074,808.939017918621
GENE644,948.450699025108,856.253187330538,931.828238847891,865.612003183715
GENE645,880.072056661043,970.484514168031,942.412309340039,1024.39237908422
GENE646,966.284403489664,758.869871590824,956.827577131033,850.180109183756
GENE647,771.886301214553,768.437683200361,1061.918158923,960.212046710674
GENE648,836.622005997741,746.034332944423,948.968414064571,711.442106023713
GENE649,923.787103405069,783.457941596223,934.885061252539,896.064458407934
GENE650,867.573100935095,962.661417972685,944.059126166603,837.451818774926
GENE651,1068.5183809668,848.573510522668,919.096045371546,933.914863488863
GENE652,1051.51304591628,1025.72841309188,963.112160603251,691.573405650156
GENE653,719.127816547668,713.988153275148,987.205982937662,845.709487082453
GENE654,947.984987054734,828.099183397992,962.638139357014,901.582443152135
GENE655,903.579637166361,864.342509993294,768.017772429708,792.624188331131
GENE656,940.778562979604,1171.66685541762,828.769664539455,883.11684856512
GENE657,868.695136604461,941.232599470203,845.84565640366,986.194606316282
GENE658,798.558363340853,827.143145700767,929.974120500179,807.716338197489
GENE659,972.784412924439,1040.42213748424,855.242934686023,939.696130938769
GENE660,743.414262823571,1030.32636803362,613.37356152271,1044.26559129031
GENE661,979.371791550515,823.090268792334,785.413054829033,943.743403517626
GENE662,951.535902877157,861.892773415469,972.585483622555,829.724933891255
GENE663,1048.6581715178,859.554786469363,758.526427776773,1016.76995352527
GENE664,1210.09322488178,1006.91833159906,1083.42571215011,773.547493260205
GENE665,789.954851806305,980.468866791859,1094.16606467898,776.151507327805
GENE666,940.288234364934,889.441409269487,862.459305004556,1010.2916153463
GENE667,1004.56389080043,991.760246933138,926.771582425074,876.062231568534
GENE668,872.604938438007,926.237272947937,918.589721574655,982.704006947525
GENE669,990.349457520171,837.150186617356,1038.2631642724,1001.61937263358
GENE670,984.000884934114,1083.770411235,838.618540317509,984.637743492515
GENE671,945.357771112331,854.862778065085,876.908746768467,953.240888918308
GENE672,850.107312405435,858.088041678256,896.431329698544,792.624791989342
GENE673,550.307513525092,768.985697832698,795.066214716465,1125.64821750487
GENE674,1072.61597045677,1039.93768111986,762.233421954754,766.860550742932
GENE675,902.535649128485,909.324174116781,1035.67000135047,764.066628292421
GENE676,991.045184900476,916.58086656277,772.350868442169,742.686415274398
GENE677,1089.06184722162,829.832941789278,818.370941166134,895.049267169235
GENE678,1040.01857270297,858.854381154345,828.137462267387,928.113719586245
GENE679,675.469856818397,972.139991177802,939.807647789303,743.21390866272
GENE680,846.288821109071,812.747601768373,891.349424714742,1047.94205618996
GENE681,902.342509781362,934.109121031215,830.903532427222,867.6393944409
GENE682,976.65328124989,1065.2357064725,1001.55733598836,735.660286761667
GENE683,1051.06010976057,736.411091418601,1050.9563242507,930.88803486808
GENE684,965.914757120485,724.775364448159,1059.62094263138,928.27259471222
GENE685,1110.44037236323,818.338054830869,634.654777572884,880.277038839835
GENE686,782.595606413243,936.002040015966,911.004139251926,1012.40311295939
GENE687,801.370057752653,983.353719524731,1069.47417846398,936.950005712463
GENE688,936.087084763257,1001.15314853726,867.293936332853,926.318919651473
GENE689,784.07265916864,673.926224143345,974.534831264381,848.687863750793
GENE690,810.15478150232,1024.7779544137,825.4551424066,819.16113501924
GENE691,944.397567876241,881.90378407105,1016.82955521349,957.158526443593
GENE692,902.602260096834,961.139623684132,818.839673412678,909.547264423713
GENE693,868.5835046986,776.54904738582,1106.13019327337,962.031155545036
GENE694,936.855614842265,866.1402943466,896.143385718678,741.530895303286
GENE695,1039.34936288575,1020.38605189384,666.793437172064,921.455469445497
GENE696,946.328015099788,938.307976268786,794.67761305236,1070.36431304216
GENE697,1016.9428834756,883.680982131246,907.941223362023,931.735914466482
GENE698,1012.03969040429,925.255942621513,850.629740107364,993.931519612976
GENE699,945.442691561066,708.586266088844,764.111643515869,837.414182217781
GENE700,648.47910059078,939.316263836992,724.614933335756,846.807379093457
GENE701,1238.325950328,964.325070951252,794.863869526387,843.193485789477
GENE702,1017.04550369679,785.933999512468,689.94808010843,834.7788267351
GENE703,840.431874760307,804.911438259257,740.54652893773,864.052622942675
GENE704,760.61664057974,876.857738351002,779.541501391877,994.911260093644
GENE705,938.820223234113,1025.30873162907,956.805137680669,882.305928744401
GENE706,865.428569768079,783.042671351949,849.064282097325,841.725755553856
GENE707,799.015464219117,906.898280776559,1031.66293541392,751.732329020557
GENE708,863.409143382265,832.439679184786,770.041697826181,843.935322119821
GENE709,608.951407749352,1069.92848236576,902.999557812287,848.408547343366
GENE710,892.600430906595,1101.42457425804,830.796313714302,938.364660669733
GENE711,886.909516837315,885.925315862311,844.799163079103,828.225663983313
GENE712,844.444050425155,906.99797791939,850.038609307209,879.638229688082
GENE713,929.590958911626,836.393376214212,945.443118490526,943.665855213565
GENE714,1103.47293045371,933.455272278137,1072.42850902882,907.810721439718
GENE715,759.45812525438,926.415002521887,537.332907697115,962.341202938743
GENE716,691.188024450089,832.222868425301,693.135831033903,804.122729291832
GENE717,1067.90780279859,860.491123162178,1100.32011119743,1041.09695506354
GENE718,828.093551182987,1083.74083452173,871.146823455407,648.732209195606
GENE719,927.497268359447,954.553727360114,904.402570850446,684.184900264411
GENE720,781.391935048201,1077.33953874469,1013.59070322659,916.579544388671
GENE721,944.253905128748,1151.89161769797,1072.08474889527,858.241391064868
GENE722,814.950869624387,835.000259510361,1063.14259238739,1069.05216078808
GENE723,963.434602012758,966.173055278202,1108.68837249841,1020.6001019766
GENE724,1017.09844565604,843.071819110447,926.3339543905,808.857504818907
GENE725,804.111654625174,934.939685257272,1001.0852890283,1035.7250464441
GENE726,879.361447810129,968.332857802097,598.130811908508,996.490600996411
GENE727,1054.59341072662,1117.07137222338,810.568444097509,651.282900076211
GENE728,886.866056621146,899.025054392719,822.624270626541,951.782442673812
GENE729,920.286580423536,748.981510982544,903.938616013434,886.273514422372
GENE730,969.287137446953,590.849532279767,885.425184520274,867.520296216334
GENE731,984.16148683239,887.201861736868,1092.3293248184,1027.03449645277
GENE732,866.921226588477,1064.7582267219,970.896743479365,661.463961429942
GENE733,701.73694823677,963.030696950496,628.117096179787,798.487090956553
GENE734,976.120654214103,969.191030931689,907.231765105021,915.821760507688
GENE735,1035.442291789,762.815845450492,882.047725068677,870.877620430371
GENE736,760.672112942372,821.616060854806,1054.74811829503,1015.52226703245
GENE737,768.696029076486,1026.39116256854,982.982202208169,932.458405314207
GENE738,959.862964090535,792.096157066103,801.457816704931,914.831761022457
GENE739,929.713707229313,793.301738909355,1063.6217617755,952.867834119999
GENE740,1015.55916627892,765.125707406132,978.549127857283,926.719108986466
GENE741,700.552171460803,970.185304196774,963.075965619198,975.954805174387
GENE742,759.449782966964,656.855560372334,827.94074416406,980.087703832549
GENE743,702.880638029299,1061.60700624752,761.249190220567,792.694005140993
GENE744,788.915993678718,903.247486788924,1064.88430366928,810.823967401703
GENE745,918.263114622303,793.783997862703,826.586742084421,1046.09192708868
GENE746,823.50390502319,1039.27309404395,875.990072900183,1003.56371334831
GENE747,989.131794324473,825.880430352128,1103.70598311556,1103.44806402878
GENE748,869.803421711122,723.418453621196,712.908679767734,893.672054587081
GENE749,1009.19825198759,961.503629314241,735.626811228776,805.465280620882
GENE750,1015.73058849729,1134.81082836623,931.528108038868,809.917923696491
GENE751,954.117794126462,922.562053363165,823.249081221017,749.667143775376
GENE752,744.412866086251,828.683272887753,726.951423955011,1023.78278365752
GENE753,976.222059412053,646.852946462757,967.404437421982,1111.88447608188
GENE754,1020.44053100486,1076.49985306133,779.028674766411,1100.15284968379
GENE755,944.988299942151,790.237033198002,1021.7061737637,1038.67941711681
GENE756,750.956166497269,874.013468846183,944.121718342685,1040.01079703067
GENE757,1010.84996999297,942.931525187523,1007.5714712328,746.210952217392
GENE758,661.939960808031,841.496651787005,764.383385118099,852.523213477125
GENE759,641.790920627268,1100.8615520588,922.205704678804,742.573667014431
GENE760,950.787809667876,930.080312878367,681.980267657565,917.217886544932
GENE761,865.778301211493,1037.74448277154,972.252409995021,962.291447230992
GENE762,956.705161617596,852.183571197112,1051.58123405305,724.995526539859
GENE763,819.593403285402,793.182638965679,804.934819516026,854.67380658693
GENE764,905.534890291783,1018.46586057246,862.159734008206,883.6984682735
GENE765,763.468324034747,839.793643133334,1015.41819793537,784.411648661543
GENE766,820.203190513786,792.568237453958,857.279058046722,955.449062279912
GENE767,912.92458379987,844.133913808334,974.619512555499,824.294572614774
GENE768,1011.38297579293,828.370615616946,861.783187846176,972.070638308035
GENE769,877.402286277599,1035.10065782528,1053.93344181296,945.963642741542
GENE770,867.005894930119,878.86247754585,962.003952255708,1024.7603782087
GENE771,852.487517897949,875.959964514571,934.830170257099,979.102729911148
GENE772,789.336372165019,934.010095421495,615.155912129223,1074.31186420713
GENE773,915.706392500269,742.83243622115,919.745799475377,1042.49986082248
GENE774,1023.73144726666,937.65298110038,720.174866694769,924.720669489142
GENE775,853.138355877671,816.999874679848,901.352376839866,1078.39222414605
GENE776,816.302128116598,762.418570573302,911.622772056598,1001.69127171093
GENE777,1024.83563522093,1064.21339546963,724.554142395067,855.619176033412
GENE778,949.968519444458,862.864502994034,843.636363120815,922.680658101631
GENE779,857.44991378566,860.365790806134,796.930226334046,986.522588381512
GENE780,907.914796295943,624.681030359179,1069.75973155212,860.613609152604
GENE781,912.729722251413,917.311025314351,870.559535687306,1104.62092871892
GENE782,789.891284864948,941.75562442238,959.336663209211,954.361791529031
GENE783,906.391883911742,891.60526155059,996.154738432705,885.411234647764
GENE784,941.982166130524,877.006240809312,682.497370419402,1125.89133010612
GENE785,879.768423507473,883.901259409751,712.427668924444,713.661913945447
GENE786,621.323685820844,909.496611578308,940.95770095666,683.849376111696
GENE787,736.853251682346,888.974259326706,805.421051736851,807.58547199125
GENE788,906.99099630367,798.752340372436,929.087605037559,967.871533129446
GENE789,825.008014332985,1038.00036792315,1006.10448691232,1111.46281245287
GENE790,1060.19452439953,926.962132323669,717.097000019498,911.019485861755
GENE791,899.050064645598,880.125560879578,809.873714681476,847.058951581186
GENE792,959.419304285536,783.374591047461,1023.75242945693,930.679625904648
GENE793,744.053473215082,1149.83391069861,869.898213294487,797.542444457441
GENE794,1023.97803053335,1030.36914869333,822.783949817191,1007.02232226147
GENE795,1064.10677153216,859.785095337575,864.759668300641,857.982447431128
GENE796,840.231097689757,732.35286959661,764.043725939918,1016.57331958157
GENE797,877.023518512638,1039.73011276797,819.386195615899,903.817931983092
GENE798,923.559711814642,924.018628175273,886.495644448965,850.117777929273
GENE799,1075.35808374162,992.275597093957,904.244501651177,706.193130088015
GENE800,640.061831574801,980.072671767712,1061.67504709873,855.502378023851
GENE801,913.630249650461,1082.12551707806,946.306111242197,1000.91063314645
GENE802,973.611524241149,1136.91386710114,848.709440516916,826.430308631836
GENE803,891.901091585859,962.592377567422,991.63877910649,1067.00846278857
GENE804,926.397012256662,927.809476777914,1137.83263208909,941.363904337992
GENE805,703.85752831719,691.919930565333,1078.1716860781,892.388661725277
GENE806,1008.50545052685,868.877733111254,943.59336266097,1078.22940175071
GENE807,782.388499825622,959.882994655461,1036.31830300089,959.776410160982
GENE808,816.061628973676,756.677917227771,831.754162312963,931.226575273733
GENE809,987.829311443232,780.78569032808,978.040334929954,742.990636770475
GENE810,722.488543120198,785.655069006984,850.274205953811,847.58331826954
GENE811,850.928601451064,788.412916818256,902.022313464443,782.740607846717
GENE812,920.037459486191,971.432835926141,811.119954661256,801.279235290412
GENE813,753.936885070457,879.68116960085,758.116220273334,844.472398312925
GENE814,876.675026225209,1080.02546423333,1010.22738419031,704.386234971735
GENE815,829.529988039937,628.27329661358,894.279527530221,847.518822340505
GENE816,1022.64335963036,1005.10394748967,800.797409094476,620.21218038705
GENE817,859.12415071428,1030.78194998015,695.459977983682,937.989401425859
GENE818,707.477221143364,763.926802554801,906.015782877242,912.69686162749
GENE819,927.145874560517,875.320299221605,864.292358463631,880.262936462133
GENE820,793.763993180564,874.817286914121,962.731749442014,860.124991097224
GENE821,1028.32150239493,916.376490766234,837.669954259258,895.945421597277
GENE822,731.341975460231,987.398811043165,956.671795848018,1140.047090661
GENE823,746.385607560813,848.374132502694,918.258968507225,914.271641503854
GENE824,812.363068941736,869.284205419836,908.673520358875,928.900295727272
GENE825,822.692000290894,742.367897813284,1056.09745294948,936.758676960376
