Genes,C1_a,C1_b,C1_c,C1_d
GENE422,634.591201063973,691.172264442783,852.085013769882,627.176589443915
GENE423,539.824764981308,1051.13834746216,651.622168845482,860.745251674105
GENE424,992.615822816588,658.577102811645,695.839548993179,576.655372944594
GENE425,777.705692401614,792.423399461772,232.656717739964,686.544563962235
GENE426,994.635238025076,345.364530171753,980.125481020103,656.572581994782
GENE427,722.684087072945,770.997483651686,561.638283883688,726.491952631234
GENE428,454.605437779222,1030.97194519338,625.149791222799,964.209661062475
GENE429,885.614539623032,709.912284833962,575.20429424557,495.728718509723
GENE430,540.524606600307,515.611937070863,440.203523997399,979.229789163041
GENE431,719.432292109918,342.066516078749,534.315539062373,969.183261831592
GENE432,765.650695028625,543.012402359974,511.775617675124,842.132404836429
GENE433,599.043590902265,847.055630679627,680.159208371903,806.841168201602
GENE434,594.426638467075,547.119418385744,629.083981894753,658.102338532945
GENE435,413.008965529127,582.241692476067,805.203593456823,895.447760979594
GENE436,341.389766748398,446.150612883433,728.162917740011,935.391562683899
GENE437,720.013068615772,777.201612954632,899.184647985591,818.050636733008
GENE438,315.583267929023,517.315122151528,530.357401229021,636.696335154924
GENE439,668.837300517834,732.008115056499,538.880875866214,611.732448824788
GENE440,834.383623273048,518.838106250211,608.854049671843,681.911363848834
GENE441,890.25765474721,854.081947793708,872.209948227603,754.988357219393
GENE442,953.866246163217,548.93388680627,455.414107330886,1051.48650399841
GENE443,995.20044118046,711.293801561042,775.278914370332,527.843333447875
GENE444,837.178112470211,603.669664302311,977.445873420594,677.865881621839
GENE445,671.453486068548,643.593872025099,692.531435181248,768.513207139913
GENE446,588.538696177891,896.83572671009,584.807145550363,924.665820886508
GENE447,714.073946374448,596.598617409199,748.384463156123,479.965845547839
GENE448,633.171849796289,451.449153549041,903.05018690251,666.364128738507
GENE449,715.442170698098,710.505928341966,590.379760792363,696.651787205353
GENE450,406.885630694943,739.196094254331,914.748222646412,918.677343302209
GENE451,725.530856569919,719.884280611278,622.576695822111,515.762238994319
GENE452,833.449057239596,765.663709796225,880.726909989766,580.049247196593
GENE453,876.440248837934,320.992900481289,928.756447219244,721.856493484697
GENE454,1007.88775929905,739.986657825022,773.433881365549,735.697446835442
GENE455,644.400070567328,740.353829152577,600.729311648451,924.193826348621
GENE456,780.655462574542,738.656180679905,615.634491404545,516.943157310863
GENE457,995.723157767919,863.010261189353,790.18543741668,922.00361718593
GENE458,662.308868511113,677.935293468178,510.734783261795,726.368751339906
GENE459,738.762055175924,478.824118322486,961.872342018003,552.285584907699
GENE460,717.605844197201,635.935302747327,464.982030667286,693.631423917062
GENE461,783.660421277041,484.349264684859,608.629723512495,655.028202773793
GENE462,722.789350546336,516.838213584213,772.635148190691,947.168161493275
GENE463,562.16253530095,596.874660184606,685.998039901373,786.938995973198
GENE464,647.594670297448,699.381493375654,903.947376451848,535.950448996557
GENE465,667.162301193838,636.210139605579,862.22044109179,503.003521016803
GENE466,971.64229498099,766.731505112153,755.556232695544,556.900309776579
GENE467,805.342527037289,861.117288206236,840.297399196645,770.712571272863
GENE468,729.845449740164,545.035590019855,656.393935953059,732.701715961828
GENE469,576.283547020284,609.895284694378,767.894096228589,577.41674355618
GENE470,775.983671557218,776.809353060144,566.120051108437,479.418365204368
GENE471,884.775492648568,657.205762978374,512.18434492725,687.164945639489
GENE472,342.962886217786,914.451354104297,684.64165997829,863.863635493978
GENE473,662.454919478855,512.963812442061,782.523643874539,964.805291716693
GENE474,509.722427923516,847.430120994758,614.582937403328,461.583142326485
GENE475,701.065479809947,511.839493107719,752.636909015256,1108.32505756456
GENE476,743.279187070924,583.217250599692,602.495470455817,581.333774341287
GENE477,717.394730723896,547.914075954393,583.717050907187,897.572724671206
GENE478,599.322468868943,602.686506020338,729.291815384963,611.893929564116
GENE479,620.727837332484,399.635403823134,606.557151784121,867.123933586991
GENE480,755.70138601708,443.800005321614,940.429587354405,428.211596817671
GENE481,765.677111206183,826.028195624815,573.943552580645,714.75210736553
GENE482,723.979180966842,460.565405404274,854.324611069432,731.979373281024
GENE483,706.853973020756,870.079423385905,962.1569656494,955.751158662037
GENE484,889.190509717378,745.892868485172,826.710801793173,775.173323099624
GENE485,1138.55244047714,684.456036838632,863.077809347004,990.538310983118
GENE486,737.461013669415,842.287488490575,748.766351272257,594.561931650225
GENE487,466.074072318753,401.257245576557,622.924083094162,372.713255031897
GENE488,239.568673281246,699.027237972231,766.005591518962,856.233494290224
GENE489,750.520952943397,618.208033831447,891.508096955709,490.962631444506
GENE490,637.349326714683,1048.31661743886,755.946478577838,820.619579346418
GENE491,954.314181361167,982.878600639193,494.041766357786,474.164695230015
GENE492,597.782424038142,595.586234127808,217.208652077737,669.322113691589
GENE493,839.418404729787,582.05138658714,438.504469706059,665.480837078263
GENE494,1026.10153142689,675.571951241509,569.183568061152,852.24914581927
GENE495,421.376756489023,1054.1290423944,433.882059912809,854.987810746805
GENE496,517.452541662302,741.262769542077,771.869501790857,681.504760473165
GENE497,776.181812383603,569.763810699818,686.796829743977,628.246756176977
GENE498,619.722425027318,765.516739885282,693.181965816186,564.912702760126
GENE499,385.102401742022,837.920099220424,519.015124449003,860.566552367322
GENE500,865.36607663456,593.592915916421,475.625011174703,735.431167335294
GENE501,616.426855380365,764.716192049505,824.120615687249,775.261359302243
GENE502,741.271989039126,803.91347985557,708.979726984216,562.348510829587
GENE503,788.320726262421,631.151172192986,690.131511840844,646.253627514318
GENE504,676.538708743438,1020.7836735485,673.931941671818,760.281600421892
GENE505,742.756471974284,910.888525278757,578.159395749556,753.210507016848
GENE506,591.16362951345,828.78757591405,884.61053626166,502.40484855287
GENE507,524.399301880837,956.202271694973,772.686830173457,994.758701380032
GENE508,690.800443785236,910.16477835963,505.159705537167,1061.42398343536
GENE509,699.403763201134,801.901751889159,601.011951393195,304.262455635347
GENE510,788.501905982981,813.724575833506,716.144636737381,275.283064572814
GENE511,654.683921643792,312.208393673068,599.731713698681,581.52431444799
GENE512,797.488633908559,583.468200196952,1026.14590057135,538.338455969099
GENE513,927.251065222082,784.732701547853,672.313502836926,905.046365529349
GENE514,469.982900523764,814.237729436217,698.85582472241,662.260224948945
GENE515,721.146229655838,726.090391385092,925.933828504234,1036.2904331555
GENE516,510.695888507506,552.075298765018,856.20430157359,568.583601531213
GENE517,373.270996085665,1004.74300454968,620.707063757873,765.622426924702
GENE518,754.471462520019,719.435914335914,528.79281877727,728.981664897862
GENE519,563.19575554992,748.970626445666,710.528450162892,762.41698706589
GENE520,717.068792181021,851.364856198329,548.149499218155,566.563708593791
GENE521,581.717789952111,865.011873387644,880.640838261699,569.213739881313
GENE522,458.512355811345,657.854949560643,950.766926302496,1000.00754745661
GENE523,900.96493370054,739.440842423616,804.639321858679,886.794609599619
GENE524,358.394077064994,537.380635277095,772.604018145387,452.108335879415
GENE525,451.434485806756,819.967755565315,675.48120474302,821.310158321434
GENE526,684.710913708814,668.481781784713,681.518506744828,394.89227804567
GENE527,645.678215237434,647.329934205416,316.937463018654,682.976035043691
GENE528,727.816558939494,664.460883585467,762.362347354303,465.900392979502
GENE529,944.936687430616,769.392604225966,748.437173640446,768.60759429517
GENE530,627.940958452032,423.517626897934,513.345188034301,628.711747801174
GENE531,839.422852009636,1041.59404204886,691.743314094916,757.401549695774
GENE532,560.838420146476,1071.84642533649,977.643153787595,684.699415856372
GENE533,966.470011270778,863.936554139769,663.595518186929,420.325731765004
GENE534,637.381738602948,622.818373615183,830.040344830187,440.980904207482
GENE535,681.193697660556,602.546082060699,832.780248471492,933.94657026047
GENE536,784.040905938458,881.612117605289,830.272423056492,720.241336255545
GENE537,901.141217189812,940.292408888798,831.487230065263,842.210162829913
GENE538,652.482298953939,771.991055376358,415.479906720827,1017.6755041096
GENE539,563.401748111501,795.249853339504,781.661871681118,1005.27982942703
GENE540,802.398755692708,469.356871748125,864.34395945161,1232.93184556724
GENE541,603.058009010206,699.126972716914,715.699025798682,511.590962574618
GENE542,669.746892625264,877.974179287947,932.881702175129,805.347257652808
GENE543,963.907556260436,532.200792822579,700.460266521831,642.577051847908
GENE544,721.078314378732,513.494194142707,787.996300550456,451.87662337713
GENE545,670.306982163202,790.404157842609,812.78679541682,180.364151632868
GENE546,814.814660400339,729.474319434857,445.943889001294,844.232103288981
GENE547,841.188635667248,643.709910822953,645.105704337918,793.238911548652
GENE548,592.91519695025,849.786834678876,1018.53488446344,620.086193042824
GENE549,586.583797431015,722.817751018036,555.193603340299,493.426234684557
GENE550,612.201369292169,904.648588759616,874.735199070962,669.744677398215
GENE551,884.650683039363,689.50722840068,879.648321832597,950.077907792843
GENE552,806.510728290265,370.022994163629,699.119265173079,654.571544086093
GENE553,664.231000929021,616.896403500139,732.420342953883,765.45554160792
GENE554,651.690850797575,923.316121779024,1002.23593348785,818.660168310855
GENE555,557.36085703142,787.516608517603,460.838256317078,508.745060120212
GENE556,764.240816069064,548.402759557065,579.691650565958,428.535697475107
GENE557,708.759571031592,700.615122378862,604.014615063182,801.965704114331
GENE558,394.657995319312,831.488037937714,440.646097228581,713.51254292389
GENE559,744.539430800238,689.183643121262,832.831819115429,722.169084674555
GENE560,782.383866637817,595.220163486286,437.751225537982,479.389137879943
GENE561,822.039132497931,699.878801005521,876.099034621178,600.978501158627
GENE562,611.891554806114,893.602501882881,805.193818257517,848.428138590524
GENE563,423.404928415532,594.424327209447,875.924074551763,726.095413848769
GENE564,633.498387168398,477.776544810229,799.005744082469,534.077518707945
GENE565,590.01382089914,630.81803463467,558.434010198493,765.017248278657
GENE566,866.052807161184,804.185581874689,973.499270943268,567.876159599983
GENE567,934.471204017204,572.406659809802,742.203598214606,701.827916782647
GENE568,761.548751053071,436.078475525924,843.186274928627,836.656106787777
GENE569,604.520771504401,718.016156436011,957.82487494131,1022.01556402171
GENE570,510.342146796276,517.069108236302,1049.8593092939,694.144405091813
GENE571,583.96465682235,584.063036871041,726.610363396015,715.47138760031
GENE572,839.174374921913,533.060557975369,606.747978111559,491.947491453097
GENE573,808.601829683742,754.160903570253,652.770874806631,780.562105747811
GENE574,806.706108982232,566.757737633683,660.17380007667,596.679449498186
GENE575,647.251198820016,572.987451143771,805.927013685298,474.662073332143
GENE576,574.069038162834,856.232168482747,995.440055969304,585.07291476691
GENE577,711.026172615404,868.779200491351,524.590334116436,678.606321211962
GENE578,341.312045693722,516.884175340725,565.353250035703,540.513172368956
GENE579,742.579540041033,657.204754536036,783.896211215913,505.546282722471
GENE580,657.331518076492,999.363930960443,560.876450384205,513.685301426801
GENE581,281.82053350833,732.329326697072,810.017259637175,365.217070071002
GENE582,522.082155687055,785.009421236358,831.016499346663,356.530571292137
GENE583,993.647165293045,703.784237381683,749.06098705102,494.364431591685
GENE584,1009.72270535932,591.667856604771,609.133343858381,726.800806079416
GENE585,564.203847108093,814.932380484687,561.837457097199,773.841722623297
GENE586,414.856975738587,768.349356466684,698.15784177618,941.832963232435
GENE587,937.863952022867,749.714780941337,714.779069130228,782.546072683612
GENE588,606.66991708776,728.8056069263,1039.65371492793,1059.21418669278
GENE589,770.414068352154,484.350102634073,704.458940986742,635.093463995721
GENE590,755.018399970035,959.965660100217,997.996333878482,815.363003533768
GENE591,900.850783391975,641.815203270078,686.461152763608,585.126736918569
GENE592,552.622666575018,851.718105018491,824.048680753824,604.853817189683
GENE593,756.797264604754,752.490285860278,742.052686320326,808.39797141624
GENE594,469.731175967632,592.328950865348,898.251987168693,842.797844629246
GENE595,768.709781539369,386.340294842604,688.274031350371,680.713399775697
GENE596,771.008695001047,699.982896750014,861.993016784065,609.816003630657
GENE597,905.510920746306,669.29225552682,560.015559893995,537.194388428481
GENE598,845.921586375407,650.851025430662,507.604536253365,886.766233251556
GENE599,1025.23586411639,924.857260941864,709.886110026702,705.270446050079
GENE600,495.339227582339,795.716433136752,647.679650175686,676.239280686401
GENE601,501.204778398848,527.99097638132,1008.60815694643,891.595960047417
GENE602,1006.42722065812,918.516782919334,817.932276150993,672.294243490926
GENE603,489.81348387483,510.618358843439,626.302311057376,785.051938638158
GENE604,649.287227674206,607.024023320892,900.949031774198,813.637361864608
GENE605,755.437148719623,796.382427983746,367.03211556113,873.574592686864
GENE606,710.620241796028,802.955867281653,679.877624092562,1158.85971745955
GENE607,832.26895006488,712.115662861161,825.52786818961,561.32256314433
GENE608,622.548200145975,703.745563827546,627.210847791184,597.095114109022
GENE609,1105.73039016546,1076.63813494399,684.955149905956,742.005804902576
GENE610,755.221568192652,809.740755631943,681.157575660511,931.494643122542
GENE611,718.997603380523,771.238105061631,901.905645856807,301.026661077649
GENE612,589.943823474707,507.248199717934,952.524266230186,666.879123302746
GENE613,957.18417287332,821.24779123808,763.442345930183,835.151130151395
GENE614,963.478509146096,721.799602043664,987.233658477564,771.743870982598
GENE615,661.13039900836,781.048567303282,813.73734021939,639.392106604718
GENE616,664.638319018499,834.290859682248,733.949381350706,433.978415523194
GENE617,436.398705105043,635.114843601482,730.754361877491,803.09312958461
GENE618,772.720814031984,605.243910690723,585.185219773132,733.69624810219
GENE619,649.028308037497,688.535427867871,901.189298833324,718.006457334664
GENE620,493.818489469707,430.054965652526,710.607980049042,592.47002442185
GENE621,850.178565029314,921.419677235495,721.674801972385,655.334858371031
GENE622,1170.82322672915,594.542216839219,729.944755491124,334.637193616262
GENE623,689.111997118061,729.659168175395,776.515803432849,592.654331496838
GENE624,624.212272193346,580.94424622717,1038.93188649537,404.950361552029
GENE625,940.066083599354,757.499667727922,546.99400040811,477.526049722915
GENE626,652.468707267316,749.779351679153,863.796443067864,1039.11906797989
GENE627,501.794908994629,749.800032917912,946.81345263033,757.359726004613
GENE628,453.345709028402,867.585097609869,635.602077978852,724.022558840948
GENE629,517.946627206269,846.679798922422,929.262710035421,703.720216430746
GENE630,505.376259853791,341.748368884014,415.426090704198,739.504606389996
GENE631,843.364852425987,201.054195413112,599.567841954548,457.189276551873
GENE632,769.457512571518,748.291943000048,709.968631880353,818.288498184308
GENE633,662.437305204507,768.040432260474,798.684118346662,505.528654956706
GENE634,535.68212620477,819.502961769911,1065.14451511513,693.814835323513
GENE635,790.719327098931,479.109519631768,495.228361314195,709.341398966147
GENE636,948.191372650815,567.984800348473,599.275299872236,802.480120492759
GENE637,869.432120474826,721.638602999296,738.585018224935,929.896513688495
GENE638,818.008581403127,279.944394611272,812.878900450234,991.034129671207
GENE639,797.376213999767,994.371125942503,494.0742917761,735.883975382061
GENE640,726.476317286032,894.912655433893,556.42120962126,724.651037435274
GENE641,569.228422361173,695.438468578854,356.915696057348,532.723354766002
GENE642,719.693789898504,1082.39321721849,967.582970435639,582.280657846758
GENE643,653.804235963063,707.633709866064,796.582267333113,614.402725785162
GENE644,887.477254491562,690.022884072996,672.415238223785,637.148460707006
GENE645,824.019182050964,790.409247846741,838.348731788625,600.831831051141
GENE646,673.77848594131,635.803409156893,717.079981340361,714.495840184174
GENE647,933.919617717364,786.711241786267,510.735483747744,556.705587122776
GENE648,622.142685027673,834.397980795919,601.640800526528,857.984579260582
GENE649,877.652127862925,664.587662505875,747.256783690036,671.707418929478
GENE650,750.514067480318,614.310084075289,964.15772476269,365.039586828357
GENE651,827.653557432297,875.727003118873,900.104929589694,809.22308084229
GENE652,531.788244909117,479.735788660045,820.363519108677,901.658366381969
GENE653,529.637982814227,497.454750986492,431.616877978914,765.597067708903
GENE654,756.319730295628,924.163611106266,695.09449965144,787.924851157219
GENE655,551.246507385378,753.325076035579,871.785823927265,409.596518776091
GENE656,723.307901406512,688.377718440599,641.156998748443,750.75835876111
GENE657,811.775151692549,643.624909601225,597.695203118469,623.067771153454
GENE658,507.513841005166,291.257019124264,792.770817605408,797.02082676828
GENE659,767.458247202572,504.25991390013,817.13619232186,668.614935872322
GENE660,923.404334285852,786.951534831027,447.838265618897,661.385656722794
GENE661,324.086262613488,627.437095184295,617.152494443873,906.287829012435
GENE662,568.407635091993,571.806882090874,768.535283751107,487.619589858011
GENE663,716.66782382538,585.147888455824,776.984316465261,829.650520360288
GENE664,848.132688090903,384.07396024633,743.761746804868,760.999174000257
GENE665,589.594286642146,649.262012320318,898.130619395815,643.645340108684
GENE666,783.217638855841,963.307372964806,808.954899293584,436.812554676795
GENE667,854.68317675059,549.646883138829,774.596871627434,612.628421499954
GENE668,818.820164762296,941.206140588784,801.241959419896,662.171087604939
GENE669,849.514348544287,588.556320861595,923.845094898643,524.193679325344
GENE670,707.76091052487,730.652440815195,579.243161306054,878.900825185582
GENE671,741.298307599347,713.13432434778,636.424630956649,314.844845867784
GENE672,335.033563906502,654.436730416127,642.186840284611,723.778200215042
GENE673,721.097665071055,807.743196005842,322.928947800961,691.57969158711
GENE674,808.675573029848,456.58075957682,735.601478343539,744.443436207785
GENE675,789.389072168186,746.94099674112,832.643759825125,949.43973430753
GENE676,519.788633784895,661.900030229224,753.69832569456,775.641713231796
GENE677,692.927317840594,548.032424637179,848.530888895093,669.365656359046
GENE678,667.211103276349,735.812772823673,988.543203110483,879.208078000923
GENE679,843.672635065383,939.385999277497,727.169766140903,761.052388002809
GENE680,650.79569981762,480.776806335859,826.930555480134,612.2832751654
GENE681,476.339016699641,658.921915041738,887.42896764619,753.432061089103
GENE682,930.376910277475,736.531422116237,972.633476593539,512.689518281222
GENE683,719.370128577463,752.733968840327,633.955221988953,868.989724852954
GENE684,556.604325495434,341.408954264226,717.877359558798,810.29703078084
GENE685,1068.47608985958,927.923193421536,705.499654245851,803.714612697893
GENE686,774.856068563562,400.220751493068,982.028913983307,734.413222636579
GENE687,629.424898883051,646.153482131933,842.570068672154,749.474877309094
GENE688,664.503506218845,638.213518599539,864.1606495969,771.268119820131
GENE689,585.383786008311,766.242145037034,994.911912888912,628.322277893812
GENE690,769.767141309572,494.904788062505,611.775005781074,1071.40764940485
GENE691,773.104289019919,660.235302400545,620.765708390027,772.155857991819
GENE692,687.050405698928,639.122879697569,1164.07165728889,668.862847251384
GENE693,819.591790421606,649.207326933156,630.326874972544,791.47139161759
GENE694,914.270450197994,721.18543542594,804.093886400779,637.164431846445
GENE695,735.642980494834,633.328635979209,714.529600460064,844.902194952185
GENE696,698.190682133551,528.972062147235,591.378360475133,713.169943562188
GENE697,750.957448642396,640.513122043085,692.993238586289,395.939872167944
GENE698,472.973673267196,1066.71651845496,859.304893764044,878.954200925401
GENE699,655.661216030087,468.948297497347,752.24973047823,1196.43371671628
GENE700,908.71431139973,347.68115997982,380.596000449451,793.297303284563
GENE701,758.227192716318,577.443771392319,775.729937064966,787.888289044964
GENE702,417.546788968551,589.721640816476,518.647748642341,763.413640400022
GENE703,497.541070614556,513.893386756813,598.336982991495,383.182222847164
GENE704,602.313091993888,640.310064657302,565.571654283473,753.323754694983
GENE705,654.671317539081,487.959489256415,1055.39507518303,660.303023563107
GENE706,411.869507536701,727.71733006724,649.394732888598,638.18720333213
GENE707,359.313080564679,1006.43562282745,888.691334885716,706.35274545487
GENE708,541.250111617817,778.661095425259,868.779563056589,667.12349686289
GENE709,364.62237418409,811.151480061779,590.066247570221,702.428518793017
GENE710,311.263037611794,838.183511101188,913.339239557848,502.614539714626
GENE711,711.598207020742,883.721990306248,569.939071511181,742.569186173192
GENE712,937.937951150954,1016.75489719841,614.000576467262,552.851147357974
GENE713,928.7728141633,883.493321225628,794.307788629708,762.811049483374
GENE714,592.232255033665,691.946093440745,453.851125983025,854.28303057729
GENE715,761.872123383221,720.903613035455,1050.84127769504,905.365784121075
GENE716,698.206077446996,748.216503299792,690.711482941251,762.499505776796
GENE717,841.290972550808,737.841139667252,957.048637095571,445.98380846875
GENE718,610.233613541433,696.252593617342,512.406777421221,716.832401539129
GENE719,437.495685206624,869.806060947355,765.219075391886,519.374158188699
GENE720,873.311215473277,554.460506393686,483.093652417988,582.143006035484
GENE721,589.008813665028,775.18909039008,671.858546825487,944.276905550557
GENE722,656.13920706779,678.175334342297,553.571356308454,495.698317313442
GENE723,767.840840527386,665.269306193474,627.016980239045,419.446979112277
GENE724,533.905107064781,489.922591955603,531.841318952104,536.252547531671
GENE725,659.721864807105,768.432600060642,611.093557778024,528.45901366673
GENE726,639.581655432005,566.800226997425,663.274838217452,495.859628972311
GENE727,852.229101994132,928.39212499877,990.564965888936,632.961973377588
GENE728,838.254287736492,530.189370845027,499.235844387926,895.762719530893
GENE729,923.574367101698,750.614068536385,651.082959613528,883.938421840145
GENE730,761.552580372675,756.340033850888,1165.96897124678,770.623311449077
GENE731,699.646841340808,486.858028499514,933.918058924444,420.595552611644
GENE732,574.966755333875,813.283538852828,700.66144569219,733.48817648035
GENE733,717.256938871314,597.338113958694,615.040218095636,451.542377850095
GENE734,720.156651675441,802.114356081145,502.812880543834,667.031364166947
GENE735,712.917326144077,677.931514602258,675.811015011637,716.613757214939
GENE736,753.647305382984,1035.95290273015,624.098758279105,853.239624237074
GENE737,604.215905161119,650.452913813657,789.524288077241,706.770972359577
GENE738,518.005607387259,587.073479376972,445.185551540652,832.329197148662
GENE739,856.994678578056,694.980644114507,961.965244582055,1016.55680005548
GENE740,503.829884124578,975.36111472297,638.531781078102,732.742169865431
GENE741,670.189013081505,410.267723956142,673.917219189324,535.831323292423
GENE742,750.413560322082,767.825875776852,636.00423104295,912.371770884659
GENE743,674.965805256902,937.997974684925,801.5322420042,557.468219701604
GENE744,759.303177951454,458.006078985562,674.383724156706,909.517972810726
GENE745,711.656228898696,876.216490890854,711.871641284198,650.436684410178
GENE746,564.70618318549,537.66949331588,400.781493537542,598.738327331486
GENE747,846.795253162596,538.822856262309,755.185923459674,489.906759927205
GENE748,662.1769287096,598.674873242387,838.374452607928,882.149254702587
GENE749,744.799311823844,913.467443212409,1064.00669752465,980.490563573822
GENE750,712.29010240419,574.356158060802,797.332687234586,572.584582897162
GENE751,705.864920766768,712.512285050465,888.573586179863,876.488999844083
GENE752,891.46561414818,429.490915845898,678.853429350956,952.907678777088
GENE753,1065.59524070643,644.413170077508,847.932748548023,889.012131289834
GENE754,467.621722562889,817.434830564231,498.512493419857,659.218325131164
GENE755,778.177392267474,627.235568115508,812.806385256445,941.718076812325
GENE756,985.859409011006,803.362768242762,672.766456016342,437.643719223932
GENE757,907.027189402721,765.218225227047,866.209912824752,797.845608992982
GENE758,822.336894411243,917.868062191978,573.805413018831,824.024722856736
GENE759,731.803158621983,955.178100572406,652.677192282329,731.63725915928
GENE760,636.785406309204,860.41689554468,450.551398871815,641.923801920547
GENE761,892.398826276861,852.007377791264,918.517092832403,628.178833250159
GENE762,854.505309937211,654.350287103697,756.5842493275,854.851014483936
GENE763,813.34076502606,632.380914395479,656.233054207293,442.734352057748
GENE764,843.409523260141,776.802062702237,503.421709556616,856.103947527173
GENE765,785.300741836547,680.505204170279,661.793675333658,966.259261782777
GENE766,907.801781917119,757.259180196354,611.521006833926,1087.3430828637
GENE767,657.309969722857,663.938297682907,647.7100947695,542.39880405537
GENE768,990.720940912408,747.709800499828,596.058986573756,721.905064658063
GENE769,586.858171776768,692.329788167694,557.906289702576,342.011359001339
GENE770,787.158502114615,910.468514821275,537.920747303874,763.606366307602
GENE771,756.770391488087,648.083069574859,708.909735220083,529.349554288276
GENE772,905.10583065257,584.87523936719,837.436464357565,817.300116842144
GENE773,651.420526728884,458.116798252803,694.447308609948,526.69448775838
GENE774,883.614795945995,351.739604140668,822.98328811242,1040.27401146856
GENE775,869.42373391643,691.785846694448,524.347023588046,660.966853988257
GENE776,619.115704888917,775.333223461025,737.144919000503,680.965450642893
GENE777,860.72056049783,929.469153117361,842.87282212756,805.116598990231
GENE778,667.784679403073,372.541093674325,875.943962542716,739.714942876996
GENE779,706.717580127499,553.461609985332,661.168000078158,798.409359363695
GENE780,797.797352250176,1043.25018392111,780.186867229609,759.386864062732
GENE781,849.869292293903,767.827887370994,692.664801490831,748.991056834539
GENE782,668.571849284775,781.526920090062,687.28515026409,812.646446334315
GENE783,765.887328609483,602.107599002254,658.092059539686,801.906850549268
GENE784,722.854976395198,487.492715169237,690.716307803773,728.797262540603
GENE785,694.639891982695,736.212071106334,708.721325785837,864.192538004599
GENE786,609.138489923947,452.973060586349,629.024854839981,755.299028405684
GENE787,829.714417287238,496.389715788313,794.64538527167,709.767148141064
GENE788,759.254520106587,752.098638501699,824.215977028552,640.253276805842
GENE789,787.83312440686,635.123934246417,670.394717280761,538.969094773905
GENE790,925.287225372823,510.921021753942,777.25668909888,309.170730696416
GENE791,395.758238261416,559.571861466992,553.236527347709,831.922623669977
GENE792,742.931976727298,496.035543147515,611.908101357397,677.05765903249
GENE793,883.912987483234,1027.45917671222,1035.14374834682,782.495548379614
GENE794,640.986228103257,541.142660633803,811.517580402579,689.833241975237
GENE795,538.436846853887,667.810359814708,598.897794356233,445.075795424533
GENE796,654.030943820254,717.135919071002,447.964542790369,926.57836099653
GENE797,698.178685352966,705.880060806517,752.127994710027,891.334798961082
GENE798,1047.54621168132,1038.07698965611,755.22166825377,1033.30936283246
GENE799,875.744491634982,757.11739548604,855.016734713234,514.077719801987
GENE800,579.89710011877,725.369533543424,577.007980785872,986.180849746358
GENE801,892.496587900806,810.183677727131,362.395980521439,659.718706984029
GENE802,726.58707046887,748.683146464092,755.256170714825,528.985330858751
GENE803,985.504442632834,808.914997436415,794.621182743755,655.579348679301
GENE804,561.185150021029,392.495894618476,356.120439816451,832.615097406901
GENE805,643.661073211489,492.796601817051,712.643952253857,365.04272406979
GENE806,788.349597755906,747.429006333581,434.48053464602,696.283680232241
GENE807,745.996048692245,478.619853489389,978.251841582884,626.487136821538
GENE808,751.594421424823,597.025504178093,821.868089472556,540.633113305422
GENE809,854.250432564132,805.111450499313,633.425997506853,739.208487429252
GENE810,807.890381119362,743.846419609197,993.254671926841,666.182616484901
GENE811,803.540434918333,1049.07296831804,606.767537605829,664.286911760723
GENE812,560.833750013776,687.083562469698,830.000209681962,784.778648890918
GENE813,379.533191215714,756.436910575079,974.716447487683,749.083632916979
GENE814,1043.23734981265,652.206861524084,523.820913630399,825.060293134782
GENE815,714.187616936572,543.208083465342,784.158488088525,830.147146484338
GENE816,452.54398157937,849.724647349056,449.070691655963,686.632543170337
GENE817,730.50287004759,793.128769553448,750.02917477384,584.584902962866
GENE818,733.42192234717,617.710212136843,460.354008857691,879.703027540145
GENE819,660.83647052835,720.678556713928,324.390931669201,902.676912665751
GENE820,776.499050416375,400.50709250634,603.851618584876,593.91781679205
GENE821,497.262900204103,724.405450427935,634.265173025361,607.738264847562
GENE822,822.266020693695,607.429369525941,852.304022050523,619.158040682155
GENE823,896.191390842297,640.196187233969,785.781713880632,832.651985561808
GENE824,971.202406688037,880.943595944171,963.346678556983,397.838192075918
GENE825,767.730668174908,689.554307191055,667.20787384247,701.202062793847
GENE826,505.339047007875,782.662914482188,662.104771996399,642.480277315641
GENE827,911.615317279736,808.488881122353,872.089107014478,641.812074750714
GENE828,427.316316341874,596.756381216878,751.012452161679,523.258278456791
GENE829,785.627457062833,478.213936557049,679.940795034413,856.939222134058
GENE830,647.633334009686,1053.08133452827,587.468519728736,532.776758860474
GENE831,798.811266799482,587.262945330924,829.221430767101,893.469557737066
GENE832,720.973974027408,821.52137328532,740.019622314479,634.282524794224
GENE833,998.391739335678,712.617339659824,845.027851462409,715.30014442569
GENE834,761.3613585154,547.702608443672,683.25897343569,437.911557004207
GENE835,640.809176052628,616.032553224011,762.707545275323,1098.32079237283
GENE836,646.927287743612,662.589988933149,870.755450994266,816.48539510169
GENE837,546.907597913709,603.114151623025,718.91315760038,925.767627390235
GENE838,843.50550305729,663.910450033367,417.405850317345,535.543587633088
GENE839,580.210511219443,441.50272436301,967.027047003879,615.360670253613
GENE840,685.884177635851,793.506832647852,824.017081729057,681.854122380195
GENE841,545.568615879767,813.957448476407,701.278392536334,510.788868945313
GENE842,841.526928476212,734.943537288868,552.270918324363,741.005655662724
