Genes,C4_a,C4_b,C4_c,C4_d
GENE417,834.048277169567,711.716939133704,745.755639366819,731.245131388393
GENE418,723.824702562094,648.68737026156,172.625888154026,294.538731268625
GENE419,540.093479214128,1064.04457769343,429.096014240222,327.619908177048
GENE420,993.886373618683,441.929472061958,680.638240796896,837.566467904418
GENE421,713.487393854341,1202.494418138,577.075210919585,412.799073151229
GENE422,760.423400119823,617.635491232576,378.21309774932,582.475837015801
GENE423,996.740174106683,536.912071724093,269.843477517161,942.11929378187
GENE424,896.169366105517,479.503994036225,209.860053893439,178.465157057739
GENE425,697.751112876054,580.100933241704,1073.66754866892,571.620471485971
GENE426,507.287643632214,479.460291839493,491.858571472142,348.839003762286
GENE427,298.168669325596,578.041193197924,508.767222550566,789.971191049468
GENE428,572.721733364338,-299.160160633362,606.184595541523,485.06124526465
GENE429,434.388052775135,107.613059952341,855.071257052468,628.002505274723
GENE430,637.136966317986,659.236297399589,770.989987940595,498.049596570856
GENE431,644.347202145158,651.477381777642,537.64591860419,568.50253642858
GENE432,662.119580591306,293.565177834305,32.4148547106988,404.728924779588
GENE433,938.666701331037,-9.71668612436531,434.983627231872,701.541656263972
GENE434,636.068633596228,992.020433088469,483.392945019569,594.60777686783
GENE435,438.55948935018,353.287023051545,201.856097913903,740.617055663211
GENE436,-189.996074358924,1263.00992428407,578.977652223413,276.384437746431
GENE437,859.147441913934,852.691254299038,922.837846260281,967.305635696753
GENE438,259.658809484196,920.916741472657,532.662603286522,576.157916512891
GENE439,383.651002012685,95.8845603226033,658.788905697437,516.784988802946
GENE440,907.571784502703,177.057946944323,477.141245897854,712.183885146833
GENE441,371.933387976676,331.489838480578,509.025745339094,427.135424838719
GENE442,453.976520058581,345.910408911691,683.820289083944,579.061277369009
GENE443,80.170748869516,723.966071696328,11.8304726777325,423.146792435084
GENE444,743.211033645131,356.304646989747,456.919115855362,987.52610519225
GENE445,1034.09360173702,517.14977182783,636.866338895327,547.454707584442
GENE446,745.843460140444,714.024613367087,549.266455246466,386.841215075972
GENE447,885.670903006041,858.130398107329,783.422107217974,546.330620465701
GENE448,891.340591033472,437.031475495573,-59.7486421157442,777.180476407398
GENE449,529.984023692881,1070.57479704157,287.591294273439,820.695786364765
GENE450,1110.70025299836,824.834187037324,853.014608240649,386.270317520994
GENE451,621.147498522742,955.969340649642,751.459680235784,-61.3453775976452
GENE452,1166.20333531111,434.75031887607,573.105629100875,145.503576057197
GENE453,644.169312733601,-81.3386220113182,861.649039514543,533.823128461349
GENE454,210.142954289468,705.330789582752,522.158419362008,823.25259419494
GENE455,799.180944245043,555.888925184703,465.321136021724,392.209276859506
GENE456,895.47553930386,620.540933835193,760.124437489692,676.288760629481
GENE457,495.064035008248,917.675675291293,1021.0758856646,468.991492006153
GENE458,268.993318711272,418.304561822758,26.0925351895958,983.112949428687
GENE459,576.579626343263,653.289171180976,151.852455549587,1.07337241746291
GENE460,508.0640243366,224.470765287896,696.736117890157,435.516992133745
GENE461,812.098163384794,879.282615194489,996.515960965496,889.180710130779
GENE462,969.258849713847,687.94693772863,475.805684042622,747.650491810034
GENE463,580.767587422379,257.989161972242,488.262028762077,385.88528781373
GENE464,785.276077411961,335.816236437864,76.9925282018677,611.541443971821
GENE465,269.526738018108,490.510712071835,973.684504452572,616.877043843907
GENE466,867.926270026656,782.812422048884,560.987379894553,88.2861169854642
GENE467,264.549245763739,1376.31416495585,370.637122065268,122.463381674443
GENE468,213.627100877904,654.053232679063,744.140984361999,482.057429280937
GENE469,202.93877049575,693.347625489894,637.859115323091,156.563641524227
GENE470,499.642363321101,456.843459596509,1115.26030435911,335.189456108034
GENE471,415.111221690362,482.991621788189,234.566981979672,933.664891094769
GENE472,811.732495898292,477.345351044716,551.697931792839,1029.03574797613
GENE473,526.934726135202,203.075630944561,821.727662340276,868.480627744001
GENE474,404.769846391104,578.753582334648,666.096599460611,-212.928500546875
GENE475,531.923194539277,666.148533777607,722.353047820927,867.536241901696
GENE476,664.598507303307,725.421394146114,153.50937099568,732.169593209503
GENE477,408.704152173593,1059.8465832318,476.748461503852,422.53961051285
GENE478,531.446836895372,1042.57922944027,604.846466342109,587.952530363789
GENE479,611.284143043938,722.434372880131,391.822899083498,151.576418886575
GENE480,613.041855716347,405.846121834336,601.291797515903,494.679781950856
GENE481,805.278755805527,676.160667860162,860.612622732339,592.485652408681
GENE482,1011.52723222758,790.34776508194,347.643076820259,538.946535764186
GENE483,888.144243874144,1038.99743430734,95.4738622889956,947.983792584025
GENE484,624.425860984487,568.091375247565,844.344087379842,411.023624739132
GENE485,119.184202793585,450.015803119463,462.127496493349,236.188339752914
GENE486,365.827446134094,206.272248086894,200.056099215075,819.945376318906
GENE487,416.246526443144,726.366095900331,665.497519201743,656.846021268015
GENE488,672.331548542965,388.339030481035,1040.8540522466,299.733298553316
GENE489,179.098135232146,465.468847647188,468.040831595985,391.227546630379
GENE490,465.991389984547,398.668330749461,840.653202456149,749.254592816951
GENE491,289.381026924904,1012.89440039367,816.000411562517,727.614868474018
GENE492,1084.1738832184,716.932014122778,369.963092322946,641.393904804642
GENE493,606.619159029753,236.580245606698,546.210694044208,-128.633532827614
GENE494,622.248100446904,281.98708537375,1060.92148629915,828.595964341805
GENE495,404.70682645032,-314.099884342558,932.968427967976,500.887013167428
GENE496,625.864866836772,331.954830814965,860.820287791682,646.678879971565
GENE497,588.963361839051,408.228688786935,325.777792743801,565.696534304742
GENE498,382.957427044808,87.2867789960004,448.944319219367,959.285567200649
GENE499,919.387870481324,677.853507238767,631.180125536431,680.568193469595
GENE500,574.401421589166,819.738093377922,701.464704569841,667.753611424409
GENE501,-264.04794562101,656.103876256055,603.25569129123,256.796719962298
GENE502,449.899693026638,437.989327819544,542.162962255959,377.169567716984
GENE503,699.305175626121,846.269683291393,966.55237408522,563.365867221145
GENE504,1032.6599966183,657.027987316613,392.070357419373,130.213453694069
GENE505,497.596821711061,559.515015546844,541.643417017769,600.907912165935
GENE506,186.503518193004,755.70138751122,661.128849959109,524.482794728298
GENE507,315.898890855582,239.126798848461,294.517726087078,773.451766005812
GENE508,408.582566396878,934.454812411994,61.510691910459,257.561496903433
GENE509,678.386864110745,364.604910772703,905.60989010917,612.273570770618
GENE510,502.903241642915,556.372053907295,339.929046790762,264.051708916271
GENE511,420.448672951816,116.958097021902,809.435959525076,617.36921448315
GENE512,596.147930534351,379.891900476559,434.237597794637,825.931712315426
GENE513,769.019192543095,332.649755775448,957.401415628217,479.357933629691
GENE514,765.376378487189,603.913093315834,700.444508295406,668.821618401015
GENE515,643.172306458145,453.503141152032,1176.68982211564,623.749021991436
GENE516,654.821405574182,90.4421880090894,745.217907035107,468.860139620507
GENE517,1145.19545363287,565.093336801669,1304.78387375702,594.477858097322
GENE518,827.728481868515,686.661515633338,141.587768523798,675.098069802541
GENE519,944.64220204037,852.088071827356,409.200880711287,802.156779561935
GENE520,363.923467363495,686.641921288787,385.414201253764,-217.784872338068
GENE521,389.333001332984,680.063183187642,959.074962239828,182.337473595237
GENE522,646.408156099253,538.210793085844,628.300597700582,664.512393850625
GENE523,975.807880855906,1097.39306223862,90.5771227680522,-20.5940658394769
GENE524,922.336592736741,446.619215947239,39.4245210264977,339.766726848545
GENE525,419.930168425612,380.782145540483,703.832356646349,1199.62612460022
GENE526,645.088731824193,355.110261757434,548.058830272117,561.243580467158
GENE527,217.860566860262,337.367359740417,601.326172749439,486.823001055378
GENE528,551.324952461771,536.424641275246,600.02903945039,801.810097177781
GENE529,939.119273056472,481.200483106577,544.291148876156,779.972951675901
GENE530,787.507774761308,876.363430110117,654.599535951319,236.350810106034
GENE531,832.524859465802,783.335716613141,-314.172806410786,499.04413352838
GENE532,435.529870848969,411.481914213901,689.578174895013,358.445456783512
GENE533,554.440723732347,890.151054004044,999.153383988066,928.826377127879
GENE534,797.750349050168,606.194473462193,800.786787856176,952.127594003515
GENE535,738.761700552521,707.061533244495,1162.31502790158,154.920112170185
GENE536,166.401391656762,256.976366795767,828.981420709657,586.386180188532
GENE537,872.727430385448,822.310920670378,1054.67714065396,494.74702341366
GENE538,788.732172525509,575.354814772097,770.003047163186,206.067503127452
GENE539,1067.3817069434,386.402206103461,798.227631411164,234.932865500195
GENE540,178.885774152122,533.293831766614,813.262573043089,733.975596962091
GENE541,401.787995274744,381.301560517564,277.958492423163,687.772647427835
GENE542,708.302954078338,576.956855231872,330.309420074605,604.813156012781
GENE543,519.563917292568,634.594277560059,619.458052291422,706.398934255254
GENE544,-68.619159933841,792.31661091634,361.298866807143,846.032600472308
GENE545,367.548698622182,509.251042540002,675.175502954827,100.945412509099
GENE546,748.373123605344,119.788422813136,392.685225795917,506.171619628959
GENE547,628.698479822158,361.188703117725,532.461620034188,631.541059258711
GENE548,616.083427676047,129.502933698337,593.026489748368,789.479575125
GENE549,414.362604552231,906.144005555432,646.232594055244,1098.29720708598
GENE550,479.742319979185,435.853480812355,372.657794801048,238.815207698196
GENE551,542.119837929641,544.359101884946,460.413008561407,477.125563911365
GENE552,485.301072346834,691.346929720093,431.491095982553,498.015105317135
GENE553,593.255095764517,1174.14069352316,392.246724095646,566.368760554751
GENE554,470.539811083578,552.76428871112,424.288704793043,681.606543188768
GENE555,448.525283075515,787.144573290291,281.692436103388,774.193468430667
GENE556,1415.32651223365,863.94303854491,158.10412309432,548.165990585546
GENE557,1137.07127259277,754.332090004514,929.172422796499,491.175691514153
GENE558,839.491232206245,9.88719161261065,488.023180904752,416.182380644318
GENE559,680.759644822687,206.221832829135,1126.3431012911,703.976378913293
GENE560,196.310463889565,558.181975729198,311.258850111674,716.433265398739
GENE561,700.676705268226,674.248733183815,532.231823317352,578.313473538223
GENE562,1027.16393361381,662.869152362633,638.39238709928,649.562360376817
GENE563,481.042022260985,438.823540747124,695.223527792784,634.796396711505
GENE564,1312.02884830866,38.1943626237612,592.691598504077,456.752061011666
GENE565,52.1505582199028,267.173658764627,713.537402859572,701.031941978692
GENE566,272.806969500548,494.255707054153,502.86444536774,379.156971968951
GENE567,693.215536806684,747.791749546145,382.217994144291,1121.50617502494
GENE568,172.010570640011,603.536708501112,-403.164527354484,880.97728004094
GENE569,735.984823138264,1303.68383672239,370.536935257682,121.859743167348
GENE570,815.964083460688,482.978458658027,655.26087049567,460.759043454899
GENE571,633.082117145156,438.272229705748,913.761048915883,10.909153605774
GENE572,1159.77573711637,830.369584062863,807.462695826027,246.112142554067
GENE573,636.171168865605,232.351854563849,559.476191760212,519.561267590399
GENE574,500.397831580307,581.223429158745,757.511881019543,194.549602758708
GENE575,445.13073748831,525.799102477426,247.287373439618,422.096381536394
GENE576,297.40261086941,210.180961097651,496.597395559598,479.798464403049
GENE577,645.163224425091,381.275309636415,639.375592773083,477.819315186994
GENE578,561.921327474327,505.449964724588,723.874996707543,543.235324256972
GENE579,-27.8086750162104,548.995217387423,987.146512940886,944.919731872382
GENE580,913.434994410524,719.612422543891,121.962364918035,505.946556533785
GENE581,432.788757875645,245.144109345446,588.407175515265,455.965892415181
GENE582,509.418726821083,532.113240488462,382.336850903569,406.773883361234
GENE583,412.909991689433,405.242470182209,546.264685849929,602.235160630902
GENE584,592.057978919934,54.3694848488234,907.421690434451,411.722138069588
GENE585,995.882924668138,621.458930519922,733.412777627236,286.457717622519
GENE586,932.373860561688,760.135406057449,598.422062762893,505.042894920036
GENE587,560.13723051874,327.635400203401,186.898903720586,575.959371846121
GENE588,310.863913804704,60.5696847446852,843.11069642687,264.787545777671
GENE589,519.599501225127,990.701791221362,532.097329624402,94.4331729698407
GENE590,643.01066320017,398.719900059881,401.919212536292,405.378674550654
GENE591,629.899066386628,968.682810498064,882.663261819285,698.238542689665
GENE592,96.6645259119138,798.429943863976,481.995740952613,527.565391544108
GENE593,342.404546447545,623.653329495459,1029.83757474253,819.282097376631
GENE594,108.319130713018,724.939221948917,601.254874016254,698.091303941422
GENE595,237.917631565118,668.65643064214,711.162940252899,12.5492015325335
GENE596,-10.7036249795124,260.723777729277,579.976230797704,969.877807575709
GENE597,660.724644474427,986.571418153679,1260.9861902483,476.757286644834
GENE598,328.450425437498,419.231014650779,162.812801185478,715.462325694039
GENE599,544.260034678615,511.982792869888,771.636993453653,495.834821425294
GENE600,643.782846103908,271.743693265328,124.148883088875,803.121164074701
GENE601,558.742554235026,211.966497823208,809.878456767056,586.511555591104
GENE602,725.93420982774,264.335586694338,603.859137980519,806.367243485271
GENE603,162.369892685245,753.744321215608,711.889528983421,530.53470609497
GENE604,660.502824874957,490.413346267303,932.962000560201,512.495849865584
GENE605,765.748597506829,1054.58241846522,479.723170210458,26.2747466068261
GENE606,413.192066860493,-35.4395161866818,619.043085376581,396.953585071162
GENE607,534.32297274288,599.121484930908,1387.77244077493,475.550707397385
GENE608,362.904777794168,146.43920840629,462.618940287897,211.188907371363
GENE609,1196.34188273705,797.421875745143,593.510809682048,446.420180946272
GENE610,737.234028454793,535.821965766347,266.286478286691,991.368223217366
GENE611,227.267811415806,540.36930990964,913.37671728932,259.971755047674
GENE612,238.243087121142,433.125633569129,306.513604022008,723.567471927949
GENE613,1008.56218811672,319.797716042517,506.737142089951,542.024758786956
GENE614,909.3759648768,504.536871914231,869.962676341764,1008.10945815317
GENE615,269.587892363946,680.44826484685,392.398988758521,691.522836582849
GENE616,788.314528603072,337.200615988905,194.814415223383,784.07232028225
GENE617,495.426768902913,317.772294338648,689.988999197634,447.148926857286
GENE618,710.484324184043,420.210145621088,491.929529649647,749.719602223879
GENE619,434.112527721059,870.593322793531,314.719881650151,143.667354573515
GENE620,729.796944183351,272.182968098562,389.352276460121,883.595825877038
GENE621,867.558905060116,672.832244496287,683.954292612402,545.91075193664
GENE622,368.339276910661,204.968904854764,401.774436428558,753.021166769373
GENE623,449.888081944527,601.877524873482,511.002850748263,432.754239862405
GENE624,925.835630955329,653.810799100041,302.710263889421,746.428771361699
GENE625,543.410363623694,651.141570874471,533.093121112133,821.278592297994
GENE626,628.588434308828,691.13566043175,894.906671212701,550.497190230183
GENE627,572.260947691541,927.557606125876,831.909679808135,438.754352526524
GENE628,414.694178994841,413.56115405571,638.343816292239,616.615618720839
GENE629,667.211054381238,850.220292120839,744.050426038799,309.56763021524
GENE630,172.826147603116,478.118099458919,211.474540953777,420.97706507048
GENE631,473.11406409591,349.301916604539,338.459594693411,702.021151117209
GENE632,629.249653413127,392.811473162802,1073.37199472866,1078.74018421004
GENE633,209.403692345223,585.057168728373,1055.96795034661,874.176000240376
GENE634,-94.615000331402,227.623829938403,559.579055370245,553.022537688524
GENE635,1066.16008927175,494.716361984459,1235.07964580322,131.252191570503
GENE636,632.05818107823,1129.57762624309,242.026738626101,546.22034922058
GENE637,1103.02639278651,532.852242009566,364.680723094811,251.875325664016
GENE638,271.525480461354,525.033575449836,435.491581337341,608.232212030821
GENE639,411.64350550381,971.779144841477,547.795423864575,556.387266576985
GENE640,449.18022211172,246.601367490888,502.148759688752,162.912710852163
GENE641,519.620846472511,673.770028056502,306.399160753313,606.843359556025
GENE642,826.645699675846,526.910542810556,340.93406036393,353.444305042081
GENE643,840.951174513035,303.749154077938,303.373537214744,532.047472942207
GENE644,350.724558430692,793.189273634589,392.056202940905,812.423663304708
GENE645,348.069865555582,149.170243139555,917.325605249729,221.22511671375
GENE646,334.589916466433,547.057995105149,1158.0966335821,422.888834469191
GENE647,466.182484158198,342.579504578366,893.31681443435,655.540412497316
GENE648,62.4426262134625,161.607536524317,300.717127651259,252.411163134396
GENE649,430.690896303705,589.278842016734,285.585853465053,493.49535164721
GENE650,492.287576559077,623.902547694771,222.511208773899,530.866564727886
GENE651,757.636824651124,460.477063164839,601.481526763375,473.380982729151
GENE652,-61.521405595322,501.27733930841,559.418839248766,475.984325577087
GENE653,477.021976950835,1029.75698032356,389.933946210701,368.605606992092
GENE654,868.246550775961,1019.21072938955,136.903279470851,339.804142228019
GENE655,557.542867451592,1299.23430782384,412.266951000574,703.822218872931
GENE656,621.890400919165,561.6720014582,444.817485123308,901.007874874707
GENE657,279.591568124918,446.78102567715,947.510031349982,821.133223267591
GENE658,379.114162073664,333.237913237699,596.259627642611,43.4150235382108
GENE659,491.964763706763,479.900354922714,1282.02869828421,802.217199955929
GENE660,430.08354602516,80.1284480077406,265.527816906564,672.313562431773
GENE661,434.822335773565,469.038607419556,667.600984188594,373.289069420288
GENE662,705.487579588851,487.854012630065,51.3488201662335,225.083649656996
GENE663,1002.98817747289,340.426025468628,435.611716772723,864.062174756639
GENE664,662.455327778242,724.428629895205,1119.13558938112,525.926671744172
GENE665,690.582058239614,197.121279895838,568.993747138914,815.807296094377
GENE666,699.629759477508,354.583104682732,494.160102573501,577.074887908841
GENE667,426.663567448233,1023.76852035923,431.340325263172,326.115834443165
GENE668,113.777880352913,1188.86941352427,645.62373031785,341.367127623507
GENE669,623.473301004791,267.8052307757,658.177177817765,401.588290467948
GENE670,999.607254016953,673.978628704621,82.2573098002449,498.532709108943
GENE671,1046.18443945212,464.839112654907,289.133548721516,871.726006656086
GENE672,691.577701387776,887.864442247136,305.198596761266,441.845876957722
GENE673,898.66961312518,467.974526306539,484.897009946069,762.926317507698
GENE674,428.014653377552,580.270823254645,621.696480650106,852.17896764044
GENE675,584.410659183793,302.778387959288,321.742467277554,499.869461440529
GENE676,391.213892177762,555.920967937107,758.749233731495,337.263047259752
GENE677,546.41718323879,841.230833657121,831.248397439629,352.560285348024
GENE678,565.113124617069,730.268735163733,269.327802835519,493.305999699277
GENE679,1129.98405724028,895.228632526889,509.019775407097,1055.18364960791
GENE680,476.573241821848,247.049722662964,592.752764393734,514.047922633805
GENE681,1124.74417508044,213.010719717767,726.842214551527,737.207785128056
GENE682,733.232061139551,547.794084830742,690.184287274754,1192.00206707351
GENE683,947.146508582112,285.008362571546,121.178051816121,101.960117548725
GENE684,899.912528559122,830.160772503202,349.710149234181,723.629429077665
GENE685,370.51613161294,644.322083787652,972.287078911615,351.901957578943
GENE686,612.720918756092,510.798907170925,1126.61838963998,955.730149126163
GENE687,203.566360727085,412.552619009864,893.800048498754,510.096019838808
GENE688,706.828930690175,660.072146939561,996.96664537214,721.251164395273
GENE689,503.241150206863,114.042158188778,496.662038288215,618.717233654255
GENE690,734.51961156851,766.801062990704,56.1398418533715,792.990156048563
GENE691,753.637505538425,869.302488710672,549.839114904063,952.418299519024
GENE692,517.858265495582,568.611546223894,453.537586775566,251.848278107655
GENE693,481.83947751454,617.647685941359,428.558211910758,551.920776813686
GENE694,993.795437705051,824.421776284761,252.20576317594,1158.80028202451
GENE695,673.181789493304,479.995143242347,185.010187352371,648.6480003363
GENE696,1071.25004623832,363.081345614271,917.864283274707,267.461148136783
GENE697,415.643899112692,457.053911733663,638.839711751791,471.61118130112
GENE698,299.362759740229,436.796362649974,850.124367738357,522.866395968514
GENE699,715.882138429856,856.290607333596,560.987874377696,498.611606343452
GENE700,-64.3857290794639,750.699602086512,41.9762084773782,502.152041659165
GENE701,414.691956201656,842.567008872218,658.19347796391,256.159768025084
GENE702,582.46317387908,646.738468657303,654.778407506946,686.478276393821
GENE703,51.4886340463344,249.232206189302,1053.16205966363,991.315789726879
GENE704,28.463839644444,275.92414561135,171.21745436268,317.171647168679
GENE705,287.840602510373,1252.4291110734,66.99753516915,909.384778979204
GENE706,762.638297856338,470.497813436446,731.310589758741,826.217586744503
GENE707,442.408986475451,500.479317604374,626.326973903249,957.533864317875
GENE708,833.994432630448,284.67732906762,-278.98667307417,571.158332249973
GENE709,627.952667394305,561.42663823627,-48.2396165882893,449.473116345896
GENE710,836.218408476853,461.34134430015,360.513958813395,394.386088964873
GENE711,523.84143895254,711.949154729687,623.679150352806,557.786313994173
GENE712,373.426767163402,743.852529103307,494.793727810861,396.938589958202
GENE713,569.955788766419,1141.69917719316,585.52255508564,964.251623008932
GENE714,787.26463166118,952.131066797357,1008.94953030145,197.440098582038
GENE715,317.526988068253,770.835936717011,463.785592150696,800.281135372458
GENE716,209.794963360944,213.29175764079,498.957548903998,827.374132521107
GENE717,165.885152807309,635.861563317477,610.684203609696,799.747103622947
GENE718,924.633536794424,146.44774943008,445.66902706338,661.989803042921
GENE719,879.093643292889,319.458345920004,361.026607118311,109.099380422799
GENE720,374.643732084597,483.24095521475,679.515002454917,684.382940799324
GENE721,487.026085782792,521.122307573106,390.19735940065,382.883776412626
GENE722,762.199585200489,256.647318267877,383.730732791748,993.826997018261
GENE723,603.19070082926,98.4631781701129,231.145982197112,548.211899079397
GENE724,659.338470746676,193.962755400341,198.958471224897,688.140213212216
GENE725,154.117275169133,-86.6686049177642,595.561613617734,437.109886407544
GENE726,478.723457077339,552.116050965078,466.856984681683,133.402616222189
GENE727,91.5285022610975,678.180572437854,1234.3377764457,506.126706626361
GENE728,81.0858824982405,354.961165075266,352.157349789657,86.2215307581795
GENE729,690.890623530087,834.890303443228,148.439269235206,267.179492856691
GENE730,762.468679319495,700.176941223441,684.948547868324,100.788587776874
GENE731,1074.52466404834,232.588754233567,295.809740903171,-26.3469086064099
GENE732,962.807132027714,648.043371773182,618.485075494259,107.284530099813
GENE733,452.841274504521,464.198606493357,1355.75311785627,546.59440360155
GENE734,529.782793333027,611.393832755467,77.7434766543591,468.801385676666
GENE735,229.099280412173,564.245360087926,101.489116224201,596.685510040674
GENE736,418.524865840695,1160.29455932984,317.958041112285,981.662556940596
GENE737,536.491877742793,1015.79094991047,344.424044453574,933.540675591307
GENE738,613.165072664862,619.889642235145,-239.149576535118,811.378372970828
GENE739,499.495660909666,654.286147595735,431.343723443769,373.624833010779
GENE740,242.476324911799,823.299668246856,553.392825979455,459.063472500782
GENE741,1137.80437772805,672.115678730785,785.485636444001,565.929026651574
GENE742,142.680756828778,708.937652349891,363.800648881255,408.551265762494
GENE743,1008.25414458441,560.871954680592,479.060115431173,928.971773703069
GENE744,628.220858940609,810.265383053837,723.418699324772,113.998562903306
GENE745,649.359123520227,444.108861731544,528.590967728058,667.634545998199
GENE746,207.269673072795,1055.00709663157,1064.96953360326,482.107694379518
GENE747,805.201889676118,471.619583312073,303.882083608504,605.799902736427
GENE748,822.386943783688,49.2089673300689,727.046407849072,555.677640915141
GENE749,55.3722596585575,347.86191835203,568.022742234393,933.276717267233
GENE750,881.965878802891,787.701872994889,828.223356230797,846.752257305321
GENE751,895.296107107489,379.352745200569,109.321918525575,611.034896847327
GENE752,276.72657812394,429.70193566741,609.45204973221,1092.18476950854
GENE753,-154.364065466125,831.522929516529,1029.43700728716,318.941679713314
GENE754,610.415089583812,618.370238128766,948.107830652716,558.847836939183
GENE755,886.545118521017,403.061769342058,520.593975469418,649.375558494065
GENE756,649.211080878471,766.060607172586,423.897692852117,116.104996527631
GENE757,683.396768603823,630.843403099602,375.805821252254,568.84104994309
GENE758,420.297567743275,41.0477939094094,615.320443864561,383.629357596146
GENE759,735.092444993611,486.263999033942,537.480361231051,1006.00027945638
GENE760,646.739706545913,362.018181850791,344.449251571674,718.752631466495
GENE761,792.603278521127,378.59074047092,507.471289028653,328.73608146241
GENE762,385.373912602229,619.726254088941,609.001937188486,713.144987980194
GENE763,465.215726006332,446.74791963488,537.644760168255,535.002363661199
GENE764,540.533126029309,546.156037103912,446.068080575904,771.130601114261
GENE765,771.217547567214,270.630045276223,556.616907983864,781.30643310902
GENE766,310.068077213157,1050.84748698111,971.325697824228,200.917388217314
GENE767,777.012647524504,590.904991711581,877.000263644889,252.88505424996
GENE768,396.846704575558,645.038611139656,584.477830096701,1025.22811719336
GENE769,439.796092847147,558.85714414819,639.517749049143,766.696014069025
GENE770,1224.49178581164,564.079815261928,923.938636141259,766.656752512408
GENE771,418.607658200296,447.99993855547,715.043195099641,645.725364069501
GENE772,835.524799161381,750.40958554725,926.258144839031,947.831706180217
GENE773,916.382893269339,697.579469655041,749.665079669059,857.403506703042
GENE774,600.968064441159,271.524765666394,445.430995109815,764.534208711333
GENE775,756.645445989712,397.754480121506,532.502851792565,415.513042906217
GENE776,1222.46024609587,591.096286578298,373.800515348313,1010.46775065839
GENE777,216.608299707981,742.712848018471,484.070205509976,512.854252343763
GENE778,500.910115518392,657.412496915178,673.195175482359,953.214199335682
GENE779,848.78189287714,566.020271387383,703.821739900154,774.432219156801
GENE780,325.716445815888,404.456331577567,985.803334808013,673.873292727519
GENE781,671.081680639333,812.938301932191,210.42017130126,656.977610491633
GENE782,470.592742377355,784.489121683878,342.939079346255,-68.4468507367367
GENE783,745.211861568136,423.087511404855,409.27185610245,59.7913115568959
GENE784,652.842086241074,263.043107108732,-38.3152645457153,792.627486899485
GENE785,18.4694893305366,846.969659083049,695.640136180679,586.057572038765
GENE786,625.955666442057,647.614668643329,952.874840592493,395.185032742579
GENE787,600.543926797848,508.343785020745,839.410465427758,576.507192901514
GENE788,1098.77939924078,657.152221936581,918.524509370615,155.531659264355
GENE789,754.838027935182,296.014648536606,818.277053998478,229.260177305911
GENE790,559.115943160273,487.054870750538,686.154274194146,431.528928932375
GENE791,547.290979344709,398.693867232319,736.432368393898,261.723237224458
GENE792,528.865108006774,425.571857534457,784.62910894626,497.216662035563
GENE793,848.989442496184,791.786573659405,640.433797545971,1136.31020284563
GENE794,1033.21356011837,921.941748333492,628.308671656253,1189.31991043835
GENE795,1031.63742515651,767.10755001445,348.470361434902,766.830008361558
GENE796,211.105988127464,712.286308407022,571.629437824097,319.521826906611
GENE797,517.039184988127,142.880941921621,371.223059500854,676.168317836709
GENE798,392.070666244931,578.457397108466,603.42214177617,607.243396324943
GENE799,862.996756577301,195.619103849208,563.374793158199,721.334361726441
GENE800,890.621778767787,894.709273277312,1136.22857320039,639.568738097618
GENE801,212.036753724347,132.559025663738,694.933264594999,346.950675962818
GENE802,855.931646804229,865.623885299296,876.719621861235,386.889445710717
GENE803,100.372362121693,882.836199539118,469.129366007442,1002.96563818097
GENE804,531.035593451995,509.677415259668,96.2245767542483,198.249124239559
GENE805,805.821423890714,603.270829615215,215.565092122241,247.385512119531
GENE806,629.726929533336,1107.63718470421,591.654923453601,870.791656972993
GENE807,-6.55108191122065,954.24943173689,710.975004024759,700.647747210026
GENE808,612.385963294984,483.615247968847,678.246428416888,663.145707569607
GENE809,621.774479148426,345.846833878556,421.279721378201,786.664426228564
GENE810,200.487419585802,792.761375165796,537.110039326911,2.41497635560927
GENE811,501.732486360809,439.634251956823,391.212207788154,1012.04826647987
GENE812,701.637485013427,790.956760646049,623.094557300378,265.960445170581
GENE813,156.152414435551,1012.65347474934,505.836135304113,733.505116503354
GENE814,217.659462045192,-61.6027677972488,1062.73329438185,979.052201293691
GENE815,180.600448707633,405.002077720731,565.167082726461,15.3657844327469
GENE816,377.974234668172,611.664379111538,688.430484925352,653.258356740521
GENE817,819.831390654257,769.093000990173,833.7374379413,1117.71286233757
GENE818,608.949094571776,382.801823132387,169.920420358396,885.508652128523
GENE819,968.198229747438,451.723156198983,546.393951892277,974.416863667325
GENE820,673.690271861957,597.138545379189,488.880410949084,608.154961006331
GENE821,404.439877620164,283.870057425359,1032.42268211089,1069.14123641129
GENE822,104.081831629002,309.36056556926,440.414554036582,476.929477587902
GENE823,717.902239489099,975.059744960664,762.50618190742,772.914728447314
GENE824,986.586777606208,543.403768994673,320.125935649812,516.604924989718
GENE825,792.970257176876,505.89880476902,-2.21918070811739,465.559312519623
GENE826,496.337760545892,884.976972288215,667.022499487198,1108.58488330247
GENE827,663.833439730148,79.658655697449,695.811506951126,149.303079762269
GENE828,856.788957408236,814.349140201347,498.451889899365,993.247854710099
GENE829,1040.41580876935,547.880575449313,495.219532182299,1042.90528136885
GENE830,701.973185196605,506.530055696816,553.493028236769,322.914218434096
GENE831,401.611690606934,591.879169464387,1222.92705253165,558.338182367866
GENE832,771.291566666227,893.908110826683,812.746786615161,131.638661355845
GENE833,545.946511354539,454.857667700742,454.518076352277,322.987408965899
